size,run,suite,method,time_s,time_ms
1024,4,scan,scan_cpu_pow2,0.0009,0.9
1024,4,scan,scan_cpu_non_pow2,0.0005,0.5
1024,4,scan,scan_naive_pow2,0.326656,326.656
1024,4,scan,scan_naive_non_pow2,0.201728,201.72799999999998
1024,4,scan,scan_work_efficient_pow2,0.154624,154.62400000000002
1024,4,scan,scan_work_efficient_non_pow2,0.08192,81.92
1024,4,scan,scan_thrust_pow2,0.10656,106.56
1024,4,scan,scan_thrust_non_pow2,0.04816,48.160000000000004
1024,4,compact,compact_cpu_without_scan_pow2,0.0028,2.8
1024,4,compact,compact_cpu_without_scan_non_pow2,0.0014,1.4
1024,4,compact,compact_cpu_with_scan,0.0034,3.4
1024,4,compact,compact_work_efficient_pow2,0.220192,220.192
1024,4,compact,compact_work_efficient_non_pow2,0.074752,74.752
1024,5,scan,scan_cpu_pow2,0.0008,0.8
1024,5,scan,scan_cpu_non_pow2,0.0004,0.4
1024,5,scan,scan_naive_pow2,0.447488,447.488
1024,5,scan,scan_naive_non_pow2,0.259072,259.072
1024,5,scan,scan_work_efficient_pow2,0.160768,160.768
1024,5,scan,scan_work_efficient_non_pow2,0.06144,61.440000000000005
1024,5,scan,scan_thrust_pow2,0.131008,131.008
1024,5,scan,scan_thrust_non_pow2,0.04608,46.080000000000005
1024,5,compact,compact_cpu_without_scan_pow2,0.0021,2.1
1024,5,compact,compact_cpu_without_scan_non_pow2,0.001,1.0
1024,5,compact,compact_cpu_with_scan,0.0026,2.6
1024,5,compact,compact_work_efficient_pow2,0.216064,216.064
1024,5,compact,compact_work_efficient_non_pow2,0.074752,74.752
1024,6,scan,scan_cpu_pow2,0.0011,1.1
1024,6,scan,scan_cpu_non_pow2,0.0004,0.4
1024,6,scan,scan_naive_pow2,0.35328,353.28
1024,6,scan,scan_naive_non_pow2,0.201728,201.72799999999998
1024,6,scan,scan_work_efficient_pow2,0.177152,177.15200000000002
1024,6,scan,scan_work_efficient_non_pow2,0.08192,81.92
1024,6,scan,scan_thrust_pow2,0.125952,125.95200000000001
1024,6,scan,scan_thrust_non_pow2,0.041984,41.984
1024,6,compact,compact_cpu_without_scan_pow2,0.0023,2.3
1024,6,compact,compact_cpu_without_scan_non_pow2,0.0011,1.1
1024,6,compact,compact_cpu_with_scan,0.0029,2.9
1024,6,compact,compact_work_efficient_pow2,0.17408,174.08
1024,6,compact,compact_work_efficient_non_pow2,0.10752,107.52000000000001
1024,7,scan,scan_cpu_pow2,0.0015,1.5
1024,7,scan,scan_cpu_non_pow2,0.0005,0.5
1024,7,scan,scan_naive_pow2,0.349184,349.18399999999997
1024,7,scan,scan_naive_non_pow2,0.221184,221.184
1024,7,scan,scan_work_efficient_pow2,0.259072,259.072
1024,7,scan,scan_work_efficient_non_pow2,0.124928,124.928
1024,7,scan,scan_thrust_pow2,0.121792,121.792
1024,7,scan,scan_thrust_non_pow2,0.043008,43.007999999999996
1024,7,compact,compact_cpu_without_scan_pow2,0.0021,2.1
1024,7,compact,compact_cpu_without_scan_non_pow2,0.0009,0.9
1024,7,compact,compact_cpu_with_scan,0.0027,2.7
1024,7,compact,compact_work_efficient_pow2,0.165888,165.888
1024,7,compact,compact_work_efficient_non_pow2,0.198656,198.656
1024,8,scan,scan_cpu_pow2,0.0011,1.1
1024,8,scan,scan_cpu_non_pow2,0.0006,0.6
1024,8,scan,scan_naive_pow2,0.305152,305.152
1024,8,scan,scan_naive_non_pow2,0.146432,146.43200000000002
1024,8,scan,scan_work_efficient_pow2,0.1536,153.6
1024,8,scan,scan_work_efficient_non_pow2,0.088064,88.06400000000001
1024,8,scan,scan_thrust_pow2,0.123904,123.904
1024,8,scan,scan_thrust_non_pow2,0.029696,29.696
1024,8,compact,compact_cpu_without_scan_pow2,0.0021,2.1
1024,8,compact,compact_cpu_without_scan_non_pow2,0.0011,1.1
1024,8,compact,compact_cpu_with_scan,0.0028,2.8
1024,8,compact,compact_work_efficient_pow2,0.166912,166.912
1024,8,compact,compact_work_efficient_non_pow2,0.11264,112.64
1024,9,scan,scan_cpu_pow2,0.0008,0.8
1024,9,scan,scan_cpu_non_pow2,0.0006,0.6
1024,9,scan,scan_naive_pow2,0.306176,306.176
1024,9,scan,scan_naive_non_pow2,0.181248,181.248
1024,9,scan,scan_work_efficient_pow2,0.156672,156.672
1024,9,scan,scan_work_efficient_non_pow2,0.086016,86.01599999999999
1024,9,scan,scan_thrust_pow2,0.149504,149.504
1024,9,scan,scan_thrust_non_pow2,0.045056,45.056
1024,9,compact,compact_cpu_without_scan_pow2,0.0019,1.9
1024,9,compact,compact_cpu_without_scan_non_pow2,0.001,1.0
1024,9,compact,compact_cpu_with_scan,0.0028,2.8
1024,9,compact,compact_work_efficient_pow2,0.175104,175.104
1024,9,compact,compact_work_efficient_non_pow2,0.125952,125.95200000000001
1024,10,scan,scan_cpu_pow2,0.0008,0.8
1024,10,scan,scan_cpu_non_pow2,0.0005,0.5
1024,10,scan,scan_naive_pow2,0.754688,754.688
1024,10,scan,scan_naive_non_pow2,0.1792,179.2
1024,10,scan,scan_work_efficient_pow2,0.156704,156.704
1024,10,scan,scan_work_efficient_non_pow2,0.049184,49.184
1024,10,scan,scan_thrust_pow2,0.116736,116.736
1024,10,scan,scan_thrust_non_pow2,0.04608,46.080000000000005
1024,10,compact,compact_cpu_without_scan_pow2,0.0022,2.2
1024,10,compact,compact_cpu_without_scan_non_pow2,0.0011,1.1
1024,10,compact,compact_cpu_with_scan,0.0028,2.8
1024,10,compact,compact_work_efficient_pow2,0.195584,195.584
1024,10,compact,compact_work_efficient_non_pow2,0.109568,109.568
512,1,scan,scan_cpu_pow2,0.0006,0.6
512,1,scan,scan_cpu_non_pow2,0.0003,0.3
512,1,scan,scan_naive_pow2,0.293888,293.888
512,1,scan,scan_naive_non_pow2,0.180224,180.224
512,1,scan,scan_work_efficient_pow2,0.108544,108.544
512,1,scan,scan_work_efficient_non_pow2,0.016384,16.384
512,1,scan,scan_thrust_pow2,0.120832,120.832
512,1,scan,scan_thrust_non_pow2,0.077824,77.824
512,1,compact,compact_cpu_without_scan_pow2,0.0012,1.2
512,1,compact,compact_cpu_without_scan_non_pow2,0.0006,0.6
512,1,compact,compact_cpu_with_scan,0.0013,1.3
512,1,compact,compact_work_efficient_pow2,0.134144,134.144
512,1,compact,compact_work_efficient_non_pow2,0.0512,51.2
512,2,scan,scan_cpu_pow2,0.0007,0.7
512,2,scan,scan_cpu_non_pow2,0.0003,0.3
512,2,scan,scan_naive_pow2,0.297984,297.98400000000004
512,2,scan,scan_naive_non_pow2,0.192512,192.512
512,2,scan,scan_work_efficient_pow2,0.063488,63.488
512,2,scan,scan_work_efficient_non_pow2,0.027648,27.648
512,2,scan,scan_thrust_pow2,0.101376,101.37599999999999
512,2,scan,scan_thrust_non_pow2,0.045056,45.056
512,2,compact,compact_cpu_without_scan_pow2,0.0011,1.1
512,2,compact,compact_cpu_without_scan_non_pow2,0.0005,0.5
512,2,compact,compact_cpu_with_scan,0.0013,1.3
512,2,compact,compact_work_efficient_pow2,0.113664,113.664
512,2,compact,compact_work_efficient_non_pow2,0.082944,82.944
512,3,scan,scan_cpu_pow2,0.0007,0.7
512,3,scan,scan_cpu_non_pow2,0.0004,0.4
512,3,scan,scan_naive_pow2,0.315392,315.392
512,3,scan,scan_naive_non_pow2,0.188416,188.416
512,3,scan,scan_work_efficient_pow2,0.080896,80.896
512,3,scan,scan_work_efficient_non_pow2,0.016384,16.384
512,3,scan,scan_thrust_pow2,0.11776,117.76
512,3,scan,scan_thrust_non_pow2,0.041984,41.984
512,3,compact,compact_cpu_without_scan_pow2,0.0013,1.3
512,3,compact,compact_cpu_without_scan_non_pow2,0.0006,0.6
512,3,compact,compact_cpu_with_scan,0.0016,1.6
512,3,compact,compact_work_efficient_pow2,0.113664,113.664
512,3,compact,compact_work_efficient_non_pow2,0.093184,93.184
512,4,scan,scan_cpu_pow2,0.0006,0.6
512,4,scan,scan_cpu_non_pow2,0.0003,0.3
512,4,scan,scan_naive_pow2,0.3072,307.2
512,4,scan,scan_naive_non_pow2,0.233472,233.472
512,4,scan,scan_work_efficient_pow2,0.067584,67.584
512,4,scan,scan_work_efficient_non_pow2,0.024576,24.576
512,4,scan,scan_thrust_pow2,0.108544,108.544
512,4,scan,scan_thrust_non_pow2,0.041984,41.984
512,4,compact,compact_cpu_without_scan_pow2,0.0013,1.3
512,4,compact,compact_cpu_without_scan_non_pow2,0.0006,0.6
512,4,compact,compact_cpu_with_scan,0.0017,1.7
512,4,compact,compact_work_efficient_pow2,0.156672,156.672
512,4,compact,compact_work_efficient_non_pow2,0.08704,87.04
512,5,scan,scan_cpu_pow2,0.001,1.0
512,5,scan,scan_cpu_non_pow2,0.0003,0.3
512,5,scan,scan_naive_pow2,0.325632,325.632
512,5,scan,scan_naive_non_pow2,0.23552,235.52
512,5,scan,scan_work_efficient_pow2,0.099328,99.328
512,5,scan,scan_work_efficient_non_pow2,0.017408,17.408
512,5,scan,scan_thrust_pow2,0.124928,124.928
512,5,scan,scan_thrust_non_pow2,0.047168,47.168
512,5,compact,compact_cpu_without_scan_pow2,0.0012,1.2
512,5,compact,compact_cpu_without_scan_non_pow2,0.0006,0.6
512,5,compact,compact_cpu_with_scan,0.0015,1.5
512,5,compact,compact_work_efficient_pow2,0.10752,107.52000000000001
512,5,compact,compact_work_efficient_non_pow2,0.089088,89.088
512,6,scan,scan_cpu_pow2,0.0007,0.7
512,6,scan,scan_cpu_non_pow2,0.0003,0.3
512,6,scan,scan_naive_pow2,0.27648,276.48
512,6,scan,scan_naive_non_pow2,0.253952,253.952
512,6,scan,scan_work_efficient_pow2,0.099328,99.328
512,6,scan,scan_work_efficient_non_pow2,0.033792,33.792
512,6,scan,scan_thrust_pow2,0.152576,152.576
512,6,scan,scan_thrust_non_pow2,0.043104,43.104000000000006
512,6,compact,compact_cpu_without_scan_pow2,0.0015,1.5
512,6,compact,compact_cpu_without_scan_non_pow2,0.0007,0.7
512,6,compact,compact_cpu_with_scan,0.0019,1.9
512,6,compact,compact_work_efficient_pow2,0.146432,146.43200000000002
512,6,compact,compact_work_efficient_non_pow2,0.0512,51.2
512,7,scan,scan_cpu_pow2,0.0007,0.7
512,7,scan,scan_cpu_non_pow2,0.0003,0.3
512,7,scan,scan_naive_pow2,1.02605,1026.05
512,7,scan,scan_naive_non_pow2,0.19968,199.68
512,7,scan,scan_work_efficient_pow2,0.090112,90.112
512,7,scan,scan_work_efficient_non_pow2,0.017408,17.408
512,7,scan,scan_thrust_pow2,0.126976,126.976
512,7,scan,scan_thrust_non_pow2,0.045056,45.056
512,7,compact,compact_cpu_without_scan_pow2,0.0013,1.3
512,7,compact,compact_cpu_without_scan_non_pow2,0.0005,0.5
512,7,compact,compact_cpu_with_scan,0.0015,1.5
512,7,compact,compact_work_efficient_pow2,0.140288,140.28799999999998
512,7,compact,compact_work_efficient_non_pow2,0.083968,83.968
512,8,scan,scan_cpu_pow2,0.0007,0.7
512,8,scan,scan_cpu_non_pow2,0.0003,0.3
512,8,scan,scan_naive_pow2,0.32256,322.56
512,8,scan,scan_naive_non_pow2,0.200704,200.704
512,8,scan,scan_work_efficient_pow2,0.059392,59.392
512,8,scan,scan_work_efficient_non_pow2,0.016384,16.384
512,8,scan,scan_thrust_pow2,0.142336,142.33599999999998
512,8,scan,scan_thrust_non_pow2,0.04608,46.080000000000005
512,8,compact,compact_cpu_without_scan_pow2,0.0015,1.5
512,8,compact,compact_cpu_without_scan_non_pow2,0.0006,0.6
512,8,compact,compact_cpu_with_scan,0.0019,1.9
512,8,compact,compact_work_efficient_pow2,0.144384,144.38400000000001
512,8,compact,compact_work_efficient_non_pow2,0.050176,50.176
512,9,scan,scan_cpu_pow2,0.0005,0.5
512,9,scan,scan_cpu_non_pow2,0.0003,0.3
512,9,scan,scan_naive_pow2,0.26112,261.12
512,9,scan,scan_naive_non_pow2,0.226304,226.304
512,9,scan,scan_work_efficient_pow2,0.075776,75.776
512,9,scan,scan_work_efficient_non_pow2,0.016384,16.384
512,9,scan,scan_thrust_pow2,0.119808,119.80799999999999
512,9,scan,scan_thrust_non_pow2,0.045056,45.056
512,9,compact,compact_cpu_without_scan_pow2,0.0013,1.3
512,9,compact,compact_cpu_without_scan_non_pow2,0.0005,0.5
512,9,compact,compact_cpu_with_scan,0.0016,1.6
512,9,compact,compact_work_efficient_pow2,0.137216,137.216
512,9,compact,compact_work_efficient_non_pow2,0.079872,79.872
512,10,scan,scan_cpu_pow2,0.0008,0.8
512,10,scan,scan_cpu_non_pow2,0.0004,0.4
512,10,scan,scan_naive_pow2,0.351232,351.23199999999997
512,10,scan,scan_naive_non_pow2,0.232448,232.44799999999998
512,10,scan,scan_work_efficient_pow2,0.069632,69.632
512,10,scan,scan_work_efficient_non_pow2,0.023552,23.552
512,10,scan,scan_thrust_pow2,0.114688,114.688
512,10,scan,scan_thrust_non_pow2,0.047104,47.104
512,10,compact,compact_cpu_without_scan_pow2,0.0013,1.3
512,10,compact,compact_cpu_without_scan_non_pow2,0.0006,0.6
512,10,compact,compact_cpu_with_scan,0.0016,1.6
512,10,compact,compact_work_efficient_pow2,0.115712,115.71199999999999
512,10,compact,compact_work_efficient_non_pow2,0.059392,59.392
256,1,scan,scan_cpu_pow2,0.0005,0.5
256,1,scan,scan_cpu_non_pow2,0.0002,0.2
256,1,scan,scan_naive_pow2,0.24576,245.76000000000002
256,1,scan,scan_naive_non_pow2,0.191488,191.488
256,1,scan,scan_work_efficient_pow2,0.09216,92.16000000000001
256,1,scan,scan_work_efficient_non_pow2,0.016384,16.384
256,1,scan,scan_thrust_pow2,0.105472,105.472
256,1,scan,scan_thrust_non_pow2,0.067584,67.584
256,1,compact,compact_cpu_without_scan_pow2,0.0007,0.7
256,1,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,1,compact,compact_cpu_with_scan,0.0009,0.9
256,1,compact,compact_work_efficient_pow2,0.144384,144.38400000000001
256,1,compact,compact_work_efficient_non_pow2,0.08192,81.92
256,2,scan,scan_cpu_pow2,0.0004,0.4
256,2,scan,scan_cpu_non_pow2,0.0002,0.2
256,2,scan,scan_naive_pow2,0.25088,250.88
256,2,scan,scan_naive_non_pow2,0.12288,122.88000000000001
256,2,scan,scan_work_efficient_pow2,0.0768,76.8
256,2,scan,scan_work_efficient_non_pow2,0.017408,17.408
256,2,scan,scan_thrust_pow2,0.106496,106.496
256,2,scan,scan_thrust_non_pow2,0.074752,74.752
256,2,compact,compact_cpu_without_scan_pow2,0.0006,0.6
256,2,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,2,compact,compact_cpu_with_scan,0.0008,0.8
256,2,compact,compact_work_efficient_pow2,0.14336,143.35999999999999
256,2,compact,compact_work_efficient_non_pow2,0.050176,50.176
256,3,scan,scan_cpu_pow2,0.0008,0.8
256,3,scan,scan_cpu_non_pow2,0.0002,0.2
256,3,scan,scan_naive_pow2,0.316416,316.416
256,3,scan,scan_naive_non_pow2,0.229376,229.376
256,3,scan,scan_work_efficient_pow2,0.078848,78.848
256,3,scan,scan_work_efficient_non_pow2,0.0256,25.6
256,3,scan,scan_thrust_pow2,0.125952,125.95200000000001
256,3,scan,scan_thrust_non_pow2,0.034816,34.816
256,3,compact,compact_cpu_without_scan_pow2,0.0008,0.8
256,3,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,3,compact,compact_cpu_with_scan,0.0008,0.8
256,3,compact,compact_work_efficient_pow2,0.142336,142.33599999999998
256,3,compact,compact_work_efficient_non_pow2,0.083968,83.968
256,4,scan,scan_cpu_pow2,0.0004,0.4
256,4,scan,scan_cpu_non_pow2,0.0001,0.1
256,4,scan,scan_naive_pow2,0.239616,239.61599999999999
256,4,scan,scan_naive_non_pow2,0.181248,181.248
256,4,scan,scan_work_efficient_pow2,0.079872,79.872
256,4,scan,scan_work_efficient_non_pow2,0.016384,16.384
256,4,scan,scan_thrust_pow2,0.136192,136.192
256,4,scan,scan_thrust_non_pow2,0.045056,45.056
256,4,compact,compact_cpu_without_scan_pow2,0.0007,0.7
256,4,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,4,compact,compact_cpu_with_scan,0.0009,0.9
256,4,compact,compact_work_efficient_pow2,0.139264,139.264
256,4,compact,compact_work_efficient_non_pow2,0.082944,82.944
256,5,scan,scan_cpu_pow2,0.0004,0.4
256,5,scan,scan_cpu_non_pow2,0.0002,0.2
256,5,scan,scan_naive_pow2,0.335872,335.872
256,5,scan,scan_naive_non_pow2,0.183296,183.296
256,5,scan,scan_work_efficient_pow2,0.091136,91.136
256,5,scan,scan_work_efficient_non_pow2,0.016384,16.384
256,5,scan,scan_thrust_pow2,0.125952,125.95200000000001
256,5,scan,scan_thrust_non_pow2,0.043008,43.007999999999996
256,5,compact,compact_cpu_without_scan_pow2,0.0007,0.7
256,5,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,5,compact,compact_cpu_with_scan,0.0007,0.7
256,5,compact,compact_work_efficient_pow2,0.195584,195.584
256,5,compact,compact_work_efficient_non_pow2,0.065536,65.536
256,6,scan,scan_cpu_pow2,0.0005,0.5
256,6,scan,scan_cpu_non_pow2,0.0003,0.3
256,6,scan,scan_naive_pow2,0.33792,337.92
256,6,scan,scan_naive_non_pow2,0.150528,150.528
256,6,scan,scan_work_efficient_pow2,0.083968,83.968
256,6,scan,scan_work_efficient_non_pow2,0.023552,23.552
256,6,scan,scan_thrust_pow2,0.10752,107.52000000000001
256,6,scan,scan_thrust_non_pow2,0.045056,45.056
256,6,compact,compact_cpu_without_scan_pow2,0.0007,0.7
256,6,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,6,compact,compact_cpu_with_scan,0.0008,0.8
256,6,compact,compact_work_efficient_pow2,0.107616,107.616
256,6,compact,compact_work_efficient_non_pow2,0.050176,50.176
256,7,scan,scan_cpu_pow2,0.0004,0.4
256,7,scan,scan_cpu_non_pow2,0.0001,0.1
256,7,scan,scan_naive_pow2,0.257024,257.024
256,7,scan,scan_naive_non_pow2,0.1536,153.6
256,7,scan,scan_work_efficient_pow2,0.062464,62.464
256,7,scan,scan_work_efficient_non_pow2,0.023552,23.552
256,7,scan,scan_thrust_pow2,0.126976,126.976
256,7,scan,scan_thrust_non_pow2,0.043008,43.007999999999996
256,7,compact,compact_cpu_without_scan_pow2,0.0009,0.9
256,7,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,7,compact,compact_cpu_with_scan,0.0011,1.1
256,7,compact,compact_work_efficient_pow2,0.166912,166.912
256,7,compact,compact_work_efficient_non_pow2,0.058368,58.368
256,8,scan,scan_cpu_pow2,0.0006,0.6
256,8,scan,scan_cpu_non_pow2,0.0002,0.2
256,8,scan,scan_naive_pow2,0.3072,307.2
256,8,scan,scan_naive_non_pow2,0.151552,151.552
256,8,scan,scan_work_efficient_pow2,0.095232,95.232
256,8,scan,scan_work_efficient_non_pow2,0.023552,23.552
256,8,scan,scan_thrust_pow2,0.128,128.0
256,8,scan,scan_thrust_non_pow2,0.026624,26.624
256,8,compact,compact_cpu_without_scan_pow2,0.0006,0.6
256,8,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,8,compact,compact_cpu_with_scan,0.0008,0.8
256,8,compact,compact_work_efficient_pow2,0.140288,140.28799999999998
256,8,compact,compact_work_efficient_non_pow2,0.082944,82.944
256,9,scan,scan_cpu_pow2,0.0005,0.5
256,9,scan,scan_cpu_non_pow2,0.0003,0.3
256,9,scan,scan_naive_pow2,0.333824,333.824
256,9,scan,scan_naive_non_pow2,0.175104,175.104
256,9,scan,scan_work_efficient_pow2,0.093184,93.184
256,9,scan,scan_work_efficient_non_pow2,0.016384,16.384
256,9,scan,scan_thrust_pow2,0.121856,121.85600000000001
256,9,scan,scan_thrust_non_pow2,0.045056,45.056
256,9,compact,compact_cpu_without_scan_pow2,0.0007,0.7
256,9,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,9,compact,compact_cpu_with_scan,0.0007,0.7
256,9,compact,compact_work_efficient_pow2,0.166912,166.912
256,9,compact,compact_work_efficient_non_pow2,0.049152,49.152
256,10,scan,scan_cpu_pow2,0.0004,0.4
256,10,scan,scan_cpu_non_pow2,0.0002,0.2
256,10,scan,scan_naive_pow2,0.241664,241.664
256,10,scan,scan_naive_non_pow2,0.186432,186.432
256,10,scan,scan_work_efficient_pow2,0.063488,63.488
256,10,scan,scan_work_efficient_non_pow2,0.016384,16.384
256,10,scan,scan_thrust_pow2,0.129024,129.024
256,10,scan,scan_thrust_non_pow2,0.077824,77.824
256,10,compact,compact_cpu_without_scan_pow2,0.0007,0.7
256,10,compact,compact_cpu_without_scan_non_pow2,0.0004,0.4
256,10,compact,compact_cpu_with_scan,0.0008,0.8
256,10,compact,compact_work_efficient_pow2,0.147456,147.45600000000002
256,10,compact,compact_work_efficient_non_pow2,0.049152,49.152
2097152,1,scan,scan_cpu_pow2,1.0637,1063.7
2097152,1,scan,scan_cpu_non_pow2,1.0598,1059.8000000000002
2097152,1,scan,scan_naive_pow2,1.79869,1798.6899999999998
2097152,1,scan,scan_naive_non_pow2,1.64061,1640.61
2097152,1,scan,scan_work_efficient_pow2,0.774624,774.624
2097152,1,scan,scan_work_efficient_non_pow2,0.549888,549.888
2097152,1,scan,scan_thrust_pow2,0.57856,578.56
2097152,1,scan,scan_thrust_non_pow2,0.699392,699.392
2097152,1,compact,compact_cpu_without_scan_pow2,3.3956,3395.6
2097152,1,compact,compact_cpu_without_scan_non_pow2,3.5848,3584.8
2097152,1,compact,compact_cpu_with_scan,6.3465,6346.5
2097152,1,compact,compact_work_efficient_pow2,1.32294,1322.94
2097152,1,compact,compact_work_efficient_non_pow2,1.38957,1389.57
2097152,2,scan,scan_cpu_pow2,1.2786,1278.6
2097152,2,scan,scan_cpu_non_pow2,1.1046,1104.6000000000001
2097152,2,scan,scan_naive_pow2,1.71523,1715.23
2097152,2,scan,scan_naive_non_pow2,2.27069,2270.69
2097152,2,scan,scan_work_efficient_pow2,0.728864,728.8639999999999
2097152,2,scan,scan_work_efficient_non_pow2,0.556032,556.0319999999999
2097152,2,scan,scan_thrust_pow2,0.55296,552.96
2097152,2,scan,scan_thrust_non_pow2,0.551936,551.936
2097152,2,compact,compact_cpu_without_scan_pow2,3.534,3534.0
2097152,2,compact,compact_cpu_without_scan_non_pow2,3.5509,3550.9
2097152,2,compact,compact_cpu_with_scan,6.0547,6054.700000000001
2097152,2,compact,compact_work_efficient_pow2,1.76403,1764.03
2097152,2,compact,compact_work_efficient_non_pow2,1.08339,1083.39
2097152,3,scan,scan_cpu_pow2,1.0387,1038.7
2097152,3,scan,scan_cpu_non_pow2,1.0955,1095.5
2097152,3,scan,scan_naive_pow2,1.73178,1731.7800000000002
2097152,3,scan,scan_naive_non_pow2,2.14938,2149.3799999999997
2097152,3,scan,scan_work_efficient_pow2,0.654048,654.048
2097152,3,scan,scan_work_efficient_non_pow2,0.579584,579.584
2097152,3,scan,scan_thrust_pow2,0.534528,534.528
2097152,3,scan,scan_thrust_non_pow2,0.526336,526.336
2097152,3,compact,compact_cpu_without_scan_pow2,3.5031,3503.1
2097152,3,compact,compact_cpu_without_scan_non_pow2,3.5363,3536.3
2097152,3,compact,compact_cpu_with_scan,6.1338,6133.8
2097152,3,compact,compact_work_efficient_pow2,1.47238,1472.38
2097152,3,compact,compact_work_efficient_non_pow2,1.04346,1043.46
2097152,4,scan,scan_cpu_pow2,1.3694,1369.3999999999999
2097152,4,scan,scan_cpu_non_pow2,1.0494,1049.4
2097152,4,scan,scan_naive_pow2,1.81363,1813.63
2097152,4,scan,scan_naive_non_pow2,1.59533,1595.33
2097152,4,scan,scan_work_efficient_pow2,1.10499,1104.99
2097152,4,scan,scan_work_efficient_non_pow2,0.509952,509.95199999999994
2097152,4,scan,scan_thrust_pow2,0.583648,583.6479999999999
2097152,4,scan,scan_thrust_non_pow2,0.676864,676.864
2097152,4,compact,compact_cpu_without_scan_pow2,3.4984,3498.4
2097152,4,compact,compact_cpu_without_scan_non_pow2,3.3388,3338.8
2097152,4,compact,compact_cpu_with_scan,6.397,6397.0
2097152,4,compact,compact_work_efficient_pow2,1.29149,1291.49
2097152,4,compact,compact_work_efficient_non_pow2,1.06496,1064.9599999999998
2097152,5,scan,scan_cpu_pow2,1.028,1028.0
2097152,5,scan,scan_cpu_non_pow2,0.9806,980.6
2097152,5,scan,scan_naive_pow2,1.79773,1797.73
2097152,5,scan,scan_naive_non_pow2,1.59802,1598.02
2097152,5,scan,scan_work_efficient_pow2,0.725536,725.536
2097152,5,scan,scan_work_efficient_non_pow2,0.507904,507.904
2097152,5,scan,scan_thrust_pow2,0.566272,566.272
2097152,5,scan,scan_thrust_non_pow2,0.748544,748.544
2097152,5,compact,compact_cpu_without_scan_pow2,3.5767,3576.7000000000003
2097152,5,compact,compact_cpu_without_scan_non_pow2,3.5661,3566.1
2097152,5,compact,compact_cpu_with_scan,6.0808,6080.8
2097152,5,compact,compact_work_efficient_pow2,1.38314,1383.14
2097152,5,compact,compact_work_efficient_non_pow2,0.920576,920.5759999999999
2097152,6,scan,scan_cpu_pow2,1.1422,1142.2
2097152,6,scan,scan_cpu_non_pow2,1.0384,1038.4
2097152,6,scan,scan_naive_pow2,2.77859,2778.5899999999997
2097152,6,scan,scan_naive_non_pow2,1.58848,1588.4799999999998
2097152,6,scan,scan_work_efficient_pow2,0.738944,738.9440000000001
2097152,6,scan,scan_work_efficient_non_pow2,0.504832,504.83199999999994
2097152,6,scan,scan_thrust_pow2,0.528384,528.384
2097152,6,scan,scan_thrust_non_pow2,0.698368,698.3679999999999
2097152,6,compact,compact_cpu_without_scan_pow2,3.5595,3559.5
2097152,6,compact,compact_cpu_without_scan_non_pow2,3.4713,3471.2999999999997
2097152,6,compact,compact_cpu_with_scan,6.2921,6292.099999999999
2097152,6,compact,compact_work_efficient_pow2,1.29184,1291.8400000000001
2097152,6,compact,compact_work_efficient_non_pow2,0.965632,965.6320000000001
2097152,7,scan,scan_cpu_pow2,1.0823,1082.3
2097152,7,scan,scan_cpu_non_pow2,1.0753,1075.3
2097152,7,scan,scan_naive_pow2,2.00064,2000.64
2097152,7,scan,scan_naive_non_pow2,1.59347,1593.47
2097152,7,scan,scan_work_efficient_pow2,0.93792,937.92
2097152,7,scan,scan_work_efficient_non_pow2,0.497664,497.664
2097152,7,scan,scan_thrust_pow2,0.538624,538.624
2097152,7,scan,scan_thrust_non_pow2,1.16835,1168.35
2097152,7,compact,compact_cpu_without_scan_pow2,3.5402,3540.2
2097152,7,compact,compact_cpu_without_scan_non_pow2,3.5109,3510.9
2097152,7,compact,compact_cpu_with_scan,6.1128,6112.8
2097152,7,compact,compact_work_efficient_pow2,1.22554,1225.54
2097152,7,compact,compact_work_efficient_non_pow2,0.991232,991.232
2097152,8,scan,scan_cpu_pow2,1.1428,1142.8
2097152,8,scan,scan_cpu_non_pow2,1.0534,1053.3999999999999
2097152,8,scan,scan_naive_pow2,1.80038,1800.38
2097152,8,scan,scan_naive_non_pow2,1.57702,1577.02
2097152,8,scan,scan_work_efficient_pow2,1.27027,1270.27
2097152,8,scan,scan_work_efficient_non_pow2,0.52224,522.24
2097152,8,scan,scan_thrust_pow2,0.57856,578.56
2097152,8,scan,scan_thrust_non_pow2,0.622592,622.592
2097152,8,compact,compact_cpu_without_scan_pow2,3.5185,3518.5
2097152,8,compact,compact_cpu_without_scan_non_pow2,3.3396,3339.6
2097152,8,compact,compact_cpu_with_scan,6.7386,6738.6
2097152,8,compact,compact_work_efficient_pow2,1.35978,1359.78
2097152,8,compact,compact_work_efficient_non_pow2,1.12333,1123.33
2097152,9,scan,scan_cpu_pow2,0.9588,958.8
